trip_id,route_id,bus_id,status,miss_reason,origin,destination,trip_start_time,trip_end_time,trip_start_min,trip_end_min,distance_km,predicted_energy_kwh,soc_before_trip,soc_after_trip,charge_requested,station_id,charger_id,charger_type,charging_power_kw,charge_start_time,charge_end_time,charge_start_min,charge_end_min,wait_time_min,charge_duration_min,charged_energy_kwh,charging_cost,currency,soc_after_charge
1884-1-288-0616,1884,CURBUS00132,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:16:00,06:34:00,376.0,394.0,2.71,3.750672263448213,0.846,0.8334977591218393,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8334977591218393
1884-2-287-0616,1884,CURBUS00096,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:16:00,06:34:00,376.0,394.0,2.67,7.185320653418442,0.843,0.8190489311552718,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8190489311552718
1884-2-288-0616,1884,CURBUS00145,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:16:00,06:34:00,376.0,394.0,2.67,6.0579106008422725,0.841,0.820806964663859,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.820806964663859
1862-1-287-0616,1862,CURBUS00018,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:16:00,06:37:00,376.0,397.0,5.11,6.883858063197087,0.823,0.8000538064560097,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8000538064560097
1884-1-448-0617,1884,CURBUS00128,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:17:00,06:35:00,377.0,395.0,2.71,3.736625686842952,0.837,0.8245445810438568,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8245445810438568
1884-2-448-0617,1884,CURBUS00090,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:17:00,06:35:00,377.0,395.0,2.67,4.799069270181793,0.831,0.8150031024327273,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8150031024327273
1862-2-287-0617,1862,CURBUS00044,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:17:00,06:38:00,377.0,398.0,4.5,11.440493888069994,0.813,0.7748650203731,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7748650203731
1862-2-448-0619,1862,CURBUS00035,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:19:00,06:40:00,379.0,400.0,4.5,11.117940315473508,0.811,0.7739401989484217,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7739401989484217
1862-1-288-0620,1862,CURBUS00016,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:20:00,06:41:00,380.0,401.0,5.11,12.209851479016312,0.81,0.7693004950699457,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7693004950699457
1862-2-288-0620,1862,CURBUS00036,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:20:00,06:41:00,380.0,401.0,4.5,11.139881347207368,0.81,0.7728670621759754,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7728670621759754
1862-1-448-0621,1862,CURBUS00030,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:21:00,06:42:00,381.0,402.0,5.11,7.357992653243614,0.806,0.7814733578225214,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7814733578225214
1884-1-288-0622,1884,CURBUS00112,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:22:00,06:40:00,382.0,400.0,2.71,3.51817324452396,0.83,0.8182727558515868,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8182727558515868
1884-2-288-0622,1884,CURBUS00089,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:22:00,06:40:00,382.0,400.0,2.67,5.961130140042729,0.829,0.8091295661998575,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8091295661998575
1884-1-448-0624,1884,CURBUS00114,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:24:00,06:42:00,384.0,402.0,2.71,4.436982869577516,0.829,0.8142100571014083,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8142100571014083
1884-2-448-0624,1884,CURBUS00087,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:24:00,06:42:00,384.0,402.0,2.67,6.178206022033238,0.825,0.8044059799265558,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8044059799265558
1884-1-287-0626,1884,CURBUS00098,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:26:00,06:44:00,386.0,404.0,2.71,3.940025744849811,0.823,0.8098665808505006,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8098665808505006
1884-2-287-0626,1884,CURBUS00133,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:26:00,06:44:00,386.0,404.0,2.67,3.8364154094693217,0.82,0.8072119486351023,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.8072119486351023
1862-1-287-0626,1862,CURBUS00065,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:26:00,06:47:00,386.0,407.0,5.11,11.660842885284532,0.805,0.7661305237157183,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7661305237157183
1862-2-448-0626,1862,CURBUS00042,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:26:00,06:47:00,386.0,407.0,4.5,5.662907196787198,0.804,0.785123642677376,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.785123642677376
1862-2-287-0627,1862,CURBUS00056,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:27:00,06:48:00,387.0,408.0,4.5,5.71709017396386,0.804,0.7849430327534539,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7849430327534539
1862-1-448-0628,1862,CURBUS00062,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:28:00,06:49:00,388.0,409.0,5.11,9.902997719863365,0.804,0.7709900076004556,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7709900076004556
1884-1-287-0629,1884,CURBUS00100,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:29:00,06:47:00,389.0,407.0,2.71,7.428398928376958,0.815,0.7902386702387434,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7902386702387434
1884-2-287-0629,1884,CURBUS00113,completed,,[CTB] 天水围站 - 屏欣苑,[KMB] 天恒邨总站,06:29:00,06:47:00,389.0,407.0,2.67,7.04624608240351,0.815,0.7915125130586549,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7915125130586549
1862-1-287-0630,1862,CURBUS00026,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:30:00,06:51:00,390.0,411.0,5.11,7.068943284437003,0.799,0.7754368557185434,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7754368557185434
1862-1-288-0630,1862,CURBUS00002,completed,,[CTB] 屯门码头,[LRTFeeder] 兆麟,06:30:00,06:51:00,390.0,411.0,5.11,6.354312260044339,0.798,0.7768189591331855,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7768189591331855
1862-2-288-0630,1862,CURBUS00017,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:30:00,06:51:00,390.0,411.0,4.5,6.247642623986423,0.798,0.777174524586712,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.777174524586712
1862-2-287-0631,1862,CURBUS00043,completed,,[LRTFeeder] 兆麟,[CTB] 屯门码头,06:31:00,06:52:00,391.0,412.0,4.5,9.38732844112798,0.79,0.7587089051962401,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.7587089051962401
1884-1-288-0632,1884,CURBUS00138,completed,,[KMB] 天恒邨总站,[CTB] 天水围站 - 屏欣苑,06:32:00,06:50:00,392.0,410.0,2.71,3.673158736992301,0.814,0.801756137543359,False,,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.801756137543359
